17402,,,,
2308,,,,
14365,,,,
2066,,,,
2738,,,,
7336,,,,
2352,,,,
7185,,,,
27416,,,,
1477,,,,
13110,,,,
2856,,,,
30579,,,,
12904,,,,
268,,,,
9438,,,,
6405,,,,
1812,,,,
17001,,,,
16512,,,,
772,,,,
27204,,,,
23603,,,,
10787,,,,
8179,,,,
3982,,,,
9732,,,,
15262,,,,
12164,,,,
36701,,,,
12302,,,,
14710,,,,
1182,,,,
1373,,,,
12709,,,,
1073,,,,
10328,,,,
51982,,,,
18839,,,,
15161,,,,
9994,,,,
29029,,,,
6472,,,,
17902,,,,
4562,,,,
1029,,,,
9540,,,,
7088,,,,
5838,,,,
13511,,,,
1197,,,,
16426,,,,
10958,,,,
38979,,,,
7917,,,,
881,,,,
7466,,,,
2225,,,,
15939,,,,
30228,,,,
4315,,,,
10162,,,,
20974,,,,
15601,,,,
4002,,,,
3062,,,,
24602,,,,
17660,,,,
3988,,,,
26983,,,,
16609,,,,
2482,,,,
34163,,,,
5957,,,,
12058,,,,
4536,,,,
1294,,,,
7212,,,,
1247,,,,
15896,,,,
2110,,,,
12034,,,,
40347,,,,
4023,,,,
5149,,,,
5656,,,,
6357,,,,
5220,,,,
48461,,,,
30488,,,,
16108,,,,
10398,,,,
5880,,,,
1692,,,,
7165,,,,
18315,,,,
2777,,,,
7198,,,,
9340,,,,
28366,,,,
26459,,,,
4810,,,,
2983,,,,
2010,,,,
15084,,,,
11061,,,,
28545,,,,
14793,,,,
19706,,,,
19029,,,,
1701,,,,
981,,,,
1530,,,,
19668,,,,
47435,,,,
37785,,,,
6449,,,,
12016,,,,
22338,,,,
10935,,,,
7121,,,,
12933,,,,
6820,,,,
16385,,,,
9352,,,,
8754,,,,
4076,,,,
10215,,,,
14077,,,,
7716,,,,
810,,,,
12850,,,,
6629,,,,
2086,,,,
14837,,,,
6619,,,,
18518,,,,
21000,,,,
3001,,,,
931,,,,
15798,,,,
22535,,,,
4321,,,,
10315,,,,
6290,,,,
7127,,,,
3145,,,,
17112,,,,
19998,,,,
45395,,,,
11111,,,,
11507,,,,
1595,,,,
11463,,,,
2794,,,,
32424,,,,
2868,,,,
2195,,,,
7816,,,,
2726,,,,
11884,,,,
7516,,,,
9054,,,,
47205,,,,
3772,,,,
14987,,,,
4244,,,,
31407,,,,
4206,,,,
7082,,,,
1421,,,,
7342,,,,
5073,,,,
14039,,,,
1497,,,,
5948,,,,
2137,,,,
24814,,,,
1565,,,,
9405,,,,
4212,,,,
37134,,,,
13920,,,,
8966,,,,
5718,,,,
4837,,,,
17543,,,,
4801,,,,
19276,,,,
28041,,,,
1571,,,,
1058,,,,
3230,,,,
13767,,,,
12214,,,,
1253,,,,
39407,,,,
6039,,,,
17212,,,,
12718,,,,
13252,,,,
10481,,,,
8265,,,,
5350,,,,
9941,,,,
4103,,,,
1748,,,,
26361,,,,
14298,,,,
725,,,,
8332,,,,
14433,,,,
17823,,,,
4188,,,,
784,,,,
7098,,,,
4492,,,,
28628,,,,
4775,,,,
1146,,,,
342,,,,
3254,,,,
8748,,,,
23647,,,,
10890,,,,
3009,,,,
1910,,,,
3564,,,,
601,,,,
16555,,,,
1208,,,,
177,,,,
16603,,,,
11657,,,,
1164,,,,
1044,,,,
14351,,,,
11392,,,,
14631,,,,
3658,,,,
36276,,,,
2428,,,,
4480,,,,
18595,,,,
10758,,,,
15220,,,,
8730,,,,
27552,,,,
12986,,,,
26635,,,,
29267,,,,
3793,,,,
11100,,,,
4197,,,,
2718,,,,
4866,,,,
2909,,,,
11223,,,,
9266,,,,
7112,,,,
20590,,,,
4515,,,,
5326,,,,
10177,,,,
3946,,,,
1182,,,,
38463,,,,
6732,,,,
20314,,,,
14268,,,,
11913,,,,
16063,,,,
34997,,,,
6582,,,,
1447,,,,
6581,,,,
1400,,,,
8282,,,,
2007,,,,
12288,,,,
586,,,,
3531,,,,
17151,,,,
4840,,,,
4082,,,,
1194,,,,
13328,,,,
1753,,,,
5497,,,,
94617,,,,
11427,,,,
4265,,,,
1450,,,,
2237,,,,
12293,,,,
7280,,,,
12014,,,,
7191,,,,
3961,,,,
21489,,,,
8088,,,,
16526,,,,
13740,,,,
28371,,,,
9703,,,,
3227,,,,
8842,,,,
3407,,,,
11088,,,,
12509,,,,
18751,,,,
38189,,,,
2947,,,,
9535,,,,
6130,,,,
18636,,,,
16723,,,,
4262,,,,
525,,,,
203,,,,
2249,,,,
6328,,,,
1930,,,,
1774,,,,
8521,,,,
12951,,,,
25819,,,,
14192,,,,
11005,,,,
1651,,,,
5476,,,,
4012,,,,
7389,,,,
3275,,,,
2726,,,,
23703,,,,
15477,,,,
12571,,,,
4412,,,,
2897,,,,
29633,,,,
17563,,,,
40211,,,,
6596,,,,
7023,,,,
39126,,,,
3613,,,,
23332,,,,
17620,,,,
1730,,,,
15580,,,,
10445,,,,
3033,,,,
14772,,,,
1712,,,,
11406,,,,
8512,,,,
18516,,,,
9337,,,,
3690,,,,
6546,,,,
15353,,,,
6776,,,,
7737,,,,
13944,,,,
11736,,,,
20092,,,,
2237,,,,
10934,,,,
3699,,,,
40081,,,,
4987,,,,
22698,,,,
1545,,,,
1385,,,,
14631,,,,
17973,,,,
9243,,,,
3564,,,,
22854,,,,
1636,,,,
3578,,,,
9508,,,,
6691,,,,
8688,,,,
10590,,,,
18333,,,,
1365,,,,
26382,,,,
3166,,,,
7519,,,,
25374,,,,
19468,,,,
13231,,,,
849,,,,
12444,,,,
14000,,,,
3988,,,,
1403,,,,
17835,,,,
8538,,,,
15745,,,,
7557,,,,
1980,,,,
1088,,,,
4878,,,,
12294,,,,
2505,,,,
15556,,,,
4783,,,,
72661,,,,
7796,,,,
48891,,,,
7216,,,,
17348,,,,
2549,,,,
32798,,,,
19585,,,,
9278,,,,
8627,,,,
14539,,,,
5806,,,,
2517,,,,
11306,,,,
18459,,,,
14218,,,,
11963,,,,
5388,,,,
2859,,,,
2340,,,,
3080,,,,
2172,,,,
15303,,,,
31127,,,,
1854,,,,
380,,,,
10393,,,,
13844,,,,
7843,,,,
9650,,,,
13543,,,,
19662,,,,
2509,,,,
4144,,,,
2137,,,,
1111,,,,
3552,,,,
6832,,,,
8465,,,,
1288,,,,
14189,,,,
5166,,,,
17917,,,,
21162,,,,
2773,,,,
1417,,,,
1120,,,,
33334,,,,
1550,,,,
4860,,,,
5665,,,,
9266,,,,
2945,,,,
31466,,,,
22907,,,,
2337,,,,
19267,,,,
5497,,,,
21501,,,,
4421,,,,
5986,,,,
17816,,,,
23193,,,,
610,,,,
13679,,,,
12792,,,,
16712,,,,
2254,,,,
30322,,,,
1412,,,,
3416,,,,
13080,,,,
18262,,,,
2296,,,,
1725,,,,
4896,,,,
7454,,,,
8200,,,,
5488,,,,
6408,,,,
4339,,,,
20143,,,,
5488,,,,
29427,,,,
13160,,,,
83234,,,,
21746,,,,
2411,,,,
7091,,,,
2429,,,,
9945,,,,
15055,,,,
8789,,,,
2417,,,,
6422,,,,
13679,,,,
1536,,,,
2178,,,,
2783,,,,
548,,,,
4450,,,,
2440,,,,
10487,,,,
4813,,,,
10832,,,,
21433,,,,
21095,,,,
14967,,,,
12417,,,,
6078,,,,
26093,,,,
20198,,,,
6175,,,,
2715,,,,
7577,,,,
4238,,,,
1014,,,,
2320,,,,
5279,,,,
26995,,,,
4936,,,,
38717,,,,
2470,,,,
17843,,,,
2284,,,,
4347,,,,
633,,,,
13186,,,,
6517,,,,
784,,,,
26235,,,,
3870,,,,
4023,,,,
15091,,,,
11686,,,,
1733,,,,
31702,,,,
10985,,,,
14808,,,,
2924,,,,
6331,,,,
15848,,,,
8842,,,,
5049,,,,
40550,,,,
74672,,,,
4766,,,,
1315,,,,
7622,,,,
5912,,,,
5069,,,,
3761,,,,
2906,,,,
12456,,,,
4345,,,,
11934,,,,
37284,,,,
22149,,,,
5559,,,,
2281,,,,
14681,,,,
6885,,,,
5856,,,,
8910,,,,
6322,,,,
2155,,,,
32011,,,,
5467,,,,
9496,,,,
4890,,,,
4713,,,,
4259,,,,
8400,,,,
21684,,,,
30093,,,,
3846,,,,
5300,,,,
4400,,,,
27573,,,,
20196,,,,
4834,,,,
6867,,,,
5591,,,,
1170,,,,
6210,,,,
6805,,,,
1933,,,,
14377,,,,
7672,,,,
25639,,,,
14846,,,,
2879,,,,
206,,,,
17735,,,,
7763,,,,
13629,,,,
1212,,,,
3884,,,,
2087,,,,
9715,,,,
15058,,,,
2385,,,,
11055,,,,
25415,,,,
17124,,,,
13635,,,,
4280,,,,
2261,,,,
12869,,,,
3967,,,,
4787,,,,
4757,,,,
13148,,,,
15037,,,,
9104,,,,
60038,,,,
10106,,,,
8312,,,,
4341,,,,
7530,,,,
30714,,,,
10852,,,,
17534,,,,
8439,,,,
3451,,,,
15927,,,,
14669,,,,
2992,,,,
1662,,,,
3466,,,,
1771,,,,
40067,,,,
12679,,,,
25911,,,,
5995,,,,
20042,,,,
23148,,,,
5898,,,,
9275,,,,
5108,,,,
9617,,,,
628,,,,
36252,,,,
16057,,,,
22819,,,,
1981,,,,
4565,,,,
10797,,,,
11439,,,,
27956,,,,
21510,,,,
23724,,,,
3522,,,,
23732,,,,
13467,,,,
1686,,,,
2620,,,,
8919,,,,
1167,,,,
8571,,,,
14999,,,,
2252,,,,
2234,,,,
4371,,,,
843,,,,
14613,,,,
10534,,,,
448,,,,
9709,,,,
18371,,,,
10121,,,,
34104,,,,
29252,,,,
7627,,,,
3758,,,,
10596,,,,
9629,,,,
24681,,,,
5255,,,,
10908,,,,
412,,,,
5373,,,,
29674,,,,
36135,,,,
18589,,,,
12329,,,,
8031,,,,
14200,,,,
26382,,,,
9207,,,,
5173,,,,
7858,,,,
1760,,,,
5379,,,,
22798,,,,
12642,,,,
20752,,,,
18963,,,,
34157,,,,
11162,,,,
9434,,,,
1262,,,,
9081,,,,
1076,,,,
25256,,,,
3475,,,,
25804,,,,
18566,,,,
4020,,,,
4766,,,,
1394,,,,
19845,,,,
19406,,,,
16868,,,,
2420,,,,
14625,,,,
5231,,,,
13213,,,,
2205,,,,
49492,,,,
28816,,,,
3513,,,,
8833,,,,
7292,,,,
678,,,,
7884,,,,
12181,,,,
5411,,,,
64748,,,,
5370,,,,
6805,,,,
6195,,,,
4993,,,,
34015,,,,
3917,,,,
20923,,,,
4123,,,,
2151,,,,
4409,,,,
14260,,,,
15521,,,,
16278,,,,
1128,,,,
16178,,,,
8539,,,,
6355,,,,
19606,,,,
11651,,,,
1176,,,,
5379,,,,
9237,,,,
401,,,,
20835,,,,
1736,,,,
1751,,,,
22129,,,,
8650,,,,
10310,,,,
5747,,,,
1583,,,,
7802,,,,
4860,,,,
1220,,,,
12317,,,,
12125,,,,
3746,,,,
11168,,,,
734,,,,
8665,,,,
3654,,,,
1214,,,,
10157,,,,
6174,,,,
14834,,,,
28649,,,,
9402,,,,
12308,,,,
14501,,,,
7298,,,,
16311,,,,
23302,,,,
2399,,,,
1512,,,,
8736,,,,
17139,,,,
2098,,,,
14610,,,,
15748,,,,
6672,,,,
7628,,,,
4323,,,,
13950,,,,
3054,,,,
2540,,,,
26399,,,,
8132,,,,
3658,,,,
6272,,,,
7595,,,,
19459,,,,
16022,,,,
4692,,,,
38021,,,,
1368,,,,
1957,,,,
2052,,,,
3278,,,,
11557,,,,
3153,,,,
1910,,,,
16991,,,,
11359,,,,
5211,,,,
8774,,,,
7557,,,,
6543,,,,
2511,,,,
2962,,,,
5019,,,,
15966,,,,
6622,,,,
2346,,,,
4279,,,,
1374,,,,
7978,,,,
2821,,,,
33488,,,,
4819,,,,
9270,,,,
31994,,,,
31855,,,,
5621,,,,
4406,,,,
3752,,,,
17345,,,,
1854,,,,
6855,,,,
1188,,,,
8029,,,,
946,,,,
14798,,,,
17325,,,,
10923,,,,
21551,,,,
5900,,,,
3207,,,,
4937,,,,
28702,,,,
15722,,,,
5185,,,,
5264,,,,
9104,,,,
10139,,,,
6944,,,,
1907,,,,
18200,,,,
3266,,,,
8238,,,,
10080,,,,
2968,,,,
5190,,,,
10846,,,,
6876,,,,
4722,,,,
2016,,,,
16122,,,,
3569,,,,
45451,,,,
7451,,,,
2727,,,,
38086,,,,
1919,,,,
1253,,,,
557,,,,
1636,,,,
10847,,,,
5125,,,,
10508,,,,
4551,,,,
4642,,,,
5205,,,,
18548,,,,
2915,,,,
1589,,,,
2786,,,,
9211,,,,
15798,,,,
8692,,,,
4415,,,,
5275,,,,
6272,,,,
1149,,,,
86293,,,,
14056,,,,
18344,,,,
14436,,,,
2644,,,,
2461,,,,
21719,,,,
8094,,,,
2302,,,,
855,,,,
19444,,,,
20369,,,,
23128,,,,
3681,,,,
6567,,,,
5031,,,,
227,,,,
9223,,,,
22250,,,,
12028,,,,
9841,,,,
14044,,,,
14557,,,,
10378,,,,
24422,,,,
1291,,,,
15577,,,,
63495,,,,
12013,,,,
3711,,,,
1639,,,,
12273,,,,
13322,,,,
360,,,,
4165,,,,
6319,,,,
4884,,,,
5686,,,,
16269,,,,
2927,,,,
1606,,,,
5635,,,,
695,,,,
2588,,,,
65284,,,,
3581,,,,
34145,,,,
38177,,,,
1491,,,,
8306,,,,
4527,,,,
2414,,,,
9573,,,,
8795,,,,
1477,,,,
26821,,,,
11421,,,,
15757,,,,
7820,,,,
6570,,,,
22067,,,,
12063,,,,
8594,,,,
4000,,,,
2658,,,,
9394,,,,
1653,,,,
4589,,,,
675,,,,
2626,,,,
33188,,,,
31696,,,,
1592,,,,
4165,,,,
78031,,,,
3525,,,,
17993,,,,
3451,,,,
4996,,,,
17549,,,,
2992,,,,
20402,,,,
6806,,,,
5500,,,,
6431,,,,
10433,,,,
11088,,,,
16201,,,,
5111,,,,
527,,,,
5909,,,,
1409,,,,
17047,,,,
20979,,,,
5337,,,,
707,,,,
10776,,,,
16010,,,,
8217,,,,
19470,,,,
9270,,,,
16358,,,,
7245,,,,
2063,,,,
4760,,,,
19471,,,,
13817,,,,
12297,,,,
9004,,,,
2326,,,,
6119,,,,
9638,,,,
1488,,,,
6396,,,,
471,,,,
28056,,,,
4392,,,,
2010,,,,
10560,,,,
2942,,,,
11253,,,,
867,,,,
4498,,,,
7978,,,,
20007,,,,
2449,,,,
1530,,,,
1117,,,,
9959,,,,
3796,,,,
7551,,,,
14705,,,,
3466,,,,
21840,,,,
32604,,,,
9110,,,,
4165,,,,
84451,,,,
20897,,,,
4379,,,,
2016,,,,
5948,,,,
14790,,,,
10911,,,,
41626,,,,
5871,,,,
5860,,,,
2140,,,,
2393,,,,
5573,,,,
4810,,,,
708,,,,
13755,,,,
3216,,,,
9629,,,,
593,,,,
1925,,,,
2322,,,,
3039,,,,
14471,,,,
13095,,,,
1029,,,,
17278,,,,
8600,,,,
2994,,,,
5874,,,,
5432,,,,
25984,,,,
1763,,,,
46940,,,,
2143,,,,
5152,,,,
7657,,,,
2125,,,,
4424,,,,
22182,,,,
56792,,,,
8224,,,,
16470,,,,
28065,,,,
20726,,,,
3457,,,,
8081,,,,
21607,,,,
8653,,,,
12137,,,,
4890,,,,
21109,,,,
11438,,,,
1551,,,,
14516,,,,
3215,,,,
8934,,,,
4315,,,,
3814,,,,
25459,,,,
17374,,,,
2414,,,,
3189,,,,
816,,,,
2184,,,,
6652,,,,
586,,,,
26264,,,,
6378,,,,
3071,,,,
19544,,,,
1960,,,,
6864,,,,
7840,,,,
5043,,,,
15724,,,,
3060,,,,
401,,,,
6443,,,,
14089,,,,
33665,,,,
9252,,,,
30862,,,,
3956,,,,
21121,,,,
6252,,,,
7557,,,,
1674,,,,
8766,,,,
1309,,,,
8076,,,,
2841,,,,
1506,,,,
1050,,,,
7244,,,,
2520,,,,
6110,,,,
4628,,,,
55629,,,,
12813,,,,
14112,,,,
4421,,,,
19600,,,,
11394,,,,
6555,,,,
1344,,,,
20325,,,,
16367,,,,
13119,,,,
2953,,,,
8842,,,,
11539,,,,
8262,,,,
12108,,,,
22344,,,,
8247,,,,
15423,,,,
39439,,,,
7657,,,,
23791,,,,
7990,,,,
6242,,,,
3033,,,,
12185,,,,
3174,,,,
17086,,,,
17770,,,,
4407,,,,
10419,,,,
4637,,,,
33255,,,,
17139,,,,
1884,,,,
36949,,,,
1429,,,,
18058,,,,
4159,,,,
1117,,,,
31507,,,,
4984,,,,
12544,,,,
12815,,,,
13458,,,,
3778,,,,
22748,,,,
6455,,,,
7746,,,,
10157,,,,
5689,,,,
46312,,,,
5981,,,,
14406,,,,
3319,,,,
7145,,,,
7018,,,,
2871,,,,
6098,,,,
10505,,,,
1253,,,,
7365,,,,
13419,,,,
5099,,,,
1515,,,,
2921,,,,
24251,,,,
6563,,,,
22883,,,,
12910,,,,
28368,,,,
9261,,,,
15412,,,,
28866,,,,
9402,,,,
8409,,,,
26980,,,,
28236,,,,
14247,,,,
1229,,,,
17769,,,,
22515,,,,
6696,,,,
17101,,,,
9647,,,,
10083,,,,
34420,,,,
4182,,,,
17522,,,,
1571,,,,
10637,,,,
15246,,,,
2850,,,,
1999,,,,
9982,,,,
2172,,,,
3151,,,,
17475,,,,
4200,,,,
3558,,,,
25722,,,,
4651,,,,
2382,,,,
21572,,,,
2013,,,,
1111,,,,
3357,,,,
8214,,,,
7752,,,,
19223,,,,
3018,,,,
23458,,,,
10192,,,,
5768,,,,
4863,,,,
15880,,,,
4619,,,,
18633,,,,
29273,,,,
20407,,,,
8297,,,,
6708,,,,
10100,,,,
13655,,,,
11395,,,,
9567,,,,
19741,,,,
11407,,,,
3177,,,,
5544,,,,
11465,,,,
48628,,,,
2446,,,,
1052,,,,
6708,,,,
20611,,,,
5361,,,,
12243,,,,
1786,,,,
4312,,,,
2777,,,,
14183,,,,
1444,,,,
16791,,,,
9166,,,,
1878,,,,
1665,,,,
3284,,,,
29102,,,,
28360,,,,
5367,,,,
11044,,,,
13634,,,,
1453,,,,
18059,,,,
7362,,,,
6104,,,,
5143,,,,
890,,,,
61349,,,,
3717,,,,
6785,,,,
16520,,,,
3369,,,,
4969,,,,
1963,,,,
41573,,,,
21864,,,,
22377,,,,
11338,,,,
9325,,,,
1182,,,,
1709,,,,
10675,,,,
26349,,,,
4698,,,,
36229,,,,
9320,,,,
36359,,,,
14987,,,,
2559,,,,
3528,,,,
2231,,,,
18335,,,,
5090,,,,
8156,,,,
11634,,,,
3492,,,,
1147,,,,
20723,,,,
3039,,,,
8206,,,,
10210,,,,
5417,,,,
19126,,,,
11560,,,,
11857,,,,
13729,,,,
21828,,,,
1592,,,,
28327,,,,
41134,,,,
1152,,,,
9508,,,,
17834,,,,
3728,,,,
14613,,,,
1456,,,,
2169,,,,
8306,,,,
22318,,,,
21913,,,,
3778,,,,
15347,,,,
5615,,,,
5898,,,,
3617,,,,
10059,,,,
1848,,,,
8665,,,,
12244,,,,
8456,,,,
1783,,,,
19373,,,,
5650,,,,
1521,,,,
14801,,,,
68900,,,,
4513,,,,
2606,,,,
11389,,,,
2447,,,,
4029,,,,
1910,,,,
5308,,,,
59293,,,,
9862,,,,
2768,,,,
11171,,,,
11309,,,,
16980,,,,
12600,,,,
2661,,,,
8247,,,,
4382,,,,
4217,,,,
27163,,,,
15580,,,,
1016,,,,
3260,,,,
12409,,,,
6699,,,,
7672,,,,
6493,,,,
3292,,,,
2019,,,,
10767,,,,
1199,,,,
22008,,,,
8783,,,,
9977,,,,
16918,,,,
8102,,,,
21071,,,,
4403,,,,
1978,,,,
1618,,,,
14000,,,,
13602,,,,
17295,,,,
1383,,,,
4954,,,,
7864,,,,
3601,,,,
719,,,,
11993,,,,
2275,,,,
5205,,,,
13508,,,,
8211,,,,
26553,,,,
5072,,,,
5585,,,,
19170,,,,
13988,,,,
3808,,,,
14713,,,,
9039,,,,
42339,,,,
11701,,,,
4810,,,,
4610,,,,
22504,,,,
6054,,,,
15430,,,,
25303,,,,
17557,,,,
4126,,,,
3793,,,,
21362,,,,
9199,,,,
3722,,,,
6531,,,,
1583,,,,
3245,,,,
4990,,,,
5273,,,,
8665,,,,
1329,,,,
4312,,,,
14283,,,,
13903,,,,
21000,,,,
53948,,,,
5918,,,,
11253,,,,
19249,,,,
16620,,,,
745,,,,
10890,,,,
11185,,,,
7245,,,,
6357,,,,
4763,,,,
5444,,,,
18792,,,,
2783,,,,
21690,,,,
6148,,,,
24445,,,,
4120,,,,
4866,,,,
10021,,,,
2998,,,,
8877,,,,
7026,,,,
1167,,,,
8544,,,,
7439,,,,
5833,,,,
3834,,,,
2226,,,,
2744,,,,
4468,,,,
13272,,,,
4226,,,,
9588,,,,
3823,,,,
2331,,,,
7436,,,,
17142,,,,
8651,,,,
2909,,,,
3991,,,,
16266,,,,
1267,,,,
1857,,,,
27328,,,,
48861,,,,
35077,,,,
34408,,,,
26995,,,,
1379,,,,
3027,,,,
7881,,,,
2491,,,,
9464,,,,
1317,,,,
3375,,,,
53775,,,,
10935,,,,
5986,,,,
15747,,,,
3894,,,,
9779,,,,
10210,,,,
6254,,,,
3746,,,,
6832,,,,
9464,,,,
4459,,,,
5818,,,,
13461,,,,
2915,,,,
13617,,,,
13599,,,,
38086,,,,
8179,,,,
19838,,,,
1981,,,,
24492,,,,
1848,,,,
973,,,,
3151,,,,
